pays,ville,coordonnesgroup
États-Unis,Kinney,Point(-92.730833333 47.514166666)
États-Unis,Lankin,Point(-97.922777777 48.314722222)
États-Unis,Lengby,Point(-95.635833333 47.515833333)
États-Unis,Middlesboro,Point(-83.72306 36.61)
États-Unis,Midville,Point(-82.23639 32.82111)
États-Unis,Miesville,Point(-92.813055555 44.600555555)
États-Unis,Minnetrista,Point(-93.717777777 44.938333333)
États-Unis,Monroe City,Point(-91.7322 39.6536)
États-Unis,Rhame,Point(-103.654722222 46.234166666)
États-Unis,Presho,Point(-100.058055555 43.905833333)
États-Unis,Beaufort,Point(-80.689444444 32.431944444)
États-Unis,Beaver City,Point(-99.829166666 40.136666666)
États-Unis,Beaver Dam,Point(-86.8778 37.4072) | Point(-88.836066 43.459967)
États-Unis,Bennett,Point(-90.974444444 41.740833333)
États-Unis,Bergen,Point(-100.716666666 48.002777777)
États-Unis,Bertha,Point(-95.062777777 46.266666666)
États-Unis,Bixby,Point(-95.878333333 35.960833333)
États-Unis,Black Jack,Point(-90.2619 38.7908)
États-Unis,Blanchard,Point(-95.220833333 40.579722222) | Point(-97.650555555 35.148888888)
États-Unis,Stevens Crossing,Point(-82.2545685 32.7726576)
États-Unis,Fessenden,Point(-99.626111111 47.649722222)
États-Unis,Hagan,Point(-81.9319 32.1553)
États-Unis,Harveyville,Point(-95.9622 38.7906)
États-Unis,Maddock,Point(-99.529444444 47.961111111)
États-Unis,Mangum,Point(-99.505277777 34.878055555)
États-Unis,San Joaquin,Point(-120.189166666 36.606666666)
États-Unis,St. Rosa,Point(-94.716666666 45.733333333)
États-Unis,Walters,Point(-98.315833333 34.356388888) | Point(-93.673333333 43.605833333)
États-Unis,Whitesburg,Point(-82.8211 37.1178)
États-Unis,Yachats,Point(-124.104444444 44.311111111)
États-Unis,Imogene,Point(-95.427777777 40.878611111)
États-Unis,Kearney,Point(-99.083333333 40.7) | Point(-94.3603 39.3658)
États-Unis,Cortland,Point(-76.181388888 42.600555555) | Point(-80.721666666 41.330555555)
États-Unis,Cowan,Point(-86.011944444 35.166666666)
États-Unis,Ghent,Point(-85.0603 38.7361) | Point(-95.891111111 44.512777777)
États-Unis,Hawarden,Point(-96.484444444 43.001111111)
États-Unis,Hominy,Point(-96.393333333 36.417222222)
États-Unis,Houston Acres,Point(-85.6136 38.2164)
États-Unis,Mayer,Point(-93.887777777 44.885)
États-Unis,Mona,Point(-111.85611 39.81528)
États-Unis,Newburg,Point(-91.9011 37.9175) | Point(-100.912777777 48.714722222)
États-Unis,Rogue River,Point(-123.171944444 42.435833333)
États-Unis,Sawyer,Point(-101.052777777 48.088888888) | Point(-98.6833 37.4983)
États-Unis,Virden,Point(-89.767777777 39.500833333)
États-Unis,Rocky Top,Point(-84.155833333 36.224166666)
États-Unis,Sabinal,Point(-99.4689 29.3206)
États-Unis,Bloomingdale,Point(-81.3072 32.1242)
États-Unis,Blue Ridge,Point(-84.3211 34.8683) | Point(-96.4017 33.2992)
États-Unis,Bluffton,Point(-85.172222222 40.738055555) | Point(-95.233055555 46.469166666)
États-Unis,Bock,Point(-93.556944444 45.785)
États-Unis,Boston,Point(-71.0625 42.358333333) | Point(-83.7833 30.8)
États-Unis,Boyd,Point(-95.90305556 44.84861111)
États-Unis,Branch,Point(-93.955555555 35.308611111)
États-Unis,Branchville,Point(-84.3156 31.1506)
États-Unis,Bridgeton,Point(-90.417777777 38.757222222) | Point(-75.228 39.4275)
États-Unis,Brookhaven,Point(-90.443055555 31.581944444) | Point(-84.3389 33.8592)
États-Unis,Brownsboro,Point(-95.615 32.3008)
États-Unis,Brunswick,Point(-81.489166666 31.158888888) | Point(-77.6267 39.3139) | Point(-93.1289 39.4236) | Point(-81.8283 41.2442)
États-Unis,Buckman,Point(-94.093611111 45.8975)
États-Unis,Idabel,Point(-94.829166666 33.896388888)
États-Unis,Offerle,Point(-99.5597 37.8911)
États-Unis,Parchment,Point(-85.569722222 42.328055555)
États-Unis,Reinbeck,Point(-92.598611111 42.322222222)
États-Unis,West Carrollton,Point(-84.2481 39.6681)
États-Unis,Wheaton,Point(-88.1083648 41.8560731) | Point(-96.3178 39.5022) | Point(-94.055 36.7622) | Point(-96.499166666 45.804444444)
États-Unis,Wishek,Point(-99.556944444 46.2575)
États-Unis,Wrens,Point(-82.3875 33.2081)
États-Unis,Brownsboro Farm,Point(-85.5961 38.3042)
États-Unis,Kirwin,Point(-99.1219 39.6719)
États-Unis,Latham,Point(-96.6417 37.5353)
États-Unis,McClelland,Point(-95.68389 41.32889)
États-Unis,Ruidoso Downs,Point(-105.596111111 33.331666666)
États-Unis,Briarwood,Point(-96.794444444 46.786388888) | Point(-85.5917 38.2783)
États-Unis,Center Line,Point(-83.027777777 42.485)
États-Unis,Cherryvale,Point(-95.5508 37.2681)
États-Unis,Dewey,Point(-95.9361 36.7961)
États-Unis,Drayton,Point(-97.179444444 48.561111111)
États-Unis,Edgeley,Point(-98.712222222 46.359444444)
États-Unis,Grace City,Point(-98.804444444 47.550555555)
États-Unis,Huntington Woods,Point(-83.166944444 42.480555555)
États-Unis,Milledgeville,Point(-83.232098 33.080269)
États-Unis,Onida,Point(-100.066944444 44.705833333)
États-Unis,Selfridge,Point(-100.924722222 46.041944444)
États-Unis,Sugar Hill,Point(-84.044166666 34.102222222)
États-Unis,Tolley,Point(-101.826944444 48.729444444)
États-Unis,Treynor,Point(-95.606666666 41.231111111)
États-Unis,Ucon,Point(-111.96 43.5931)
États-Unis,Wallins Creek,Point(-83.4144 36.8281)
États-Unis,Warfield,Point(-82.4208 37.8428)
États-Unis,"Warwick, Georgia",Point(-83.9208 31.8303)
États-Unis,Wellsburg,Point(-80.609349 40.27737) | Point(-92.928055555 42.433611111)
États-Unis,Columbia Falls,Point(-114.188888888 48.370277777)
États-Unis,Spartanburg,Point(-81.934722222 34.948055555)
États-Unis,Burdett,Point(-99.5264 38.1933)
États-Unis,Burnside,Point(-84.6036 36.99)
États-Unis,Burr Oak,Point(-98.3042 39.8686)
États-Unis,Bushton,Point(-98.395 38.5119)
États-Unis,Buxton,Point(-97.099722222 47.603333333)
États-Unis,Cache,Point(-98.621936111 34.634097222)
États-Unis,Calhoun,Point(-93.625833333 38.468055555) | Point(-87.2594 37.5386) | Point(-84.9425 34.5)
États-Unis,Calvin,Point(-98.9375 48.851111111)
États-Unis,Campton,Point(-83.5483 37.7347)
États-Unis,Carbondale,Point(-95.691666666 38.818333333) | Point(-89.220277777 37.726388888) | Point(-75.5 41.566666666)
États-Unis,Carmel,Point(-86.1 39.966666666)
États-Unis,Carter Lake,Point(-95.913888888 41.292777777)
États-Unis,Cascade,Point(-91.012213888 42.297536111) | Point(-116.044 44.5156)
États-Unis,Casey,Point(-87.9894406 39.3026016) | Point(-94.52 41.506111111)
États-Unis,Cashmere,Point(-120.468888888 47.519444444)
États-Unis,Casper,Point(-106.325 42.834722222)
États-Unis,Cedar,Point(-98.9403 39.6567)
États-Unis,Centerville,Point(-93.051944444 45.166388888) | Point(-111.88 40.926944444) | Point(-95.979444444 31.256388888) | Point(-90.961111111 37.436111111) | Point(-83.689722222 32.630277777) | Point(-92.871944444 40.729722222) | Point(-96.960555555 43.1175) | Point(-84.1481 39.6386)
États-Unis,Chamberlain,Point(-99.328333333 43.805555555)
États-Unis,Bonifay,Point(-85.683333333 30.783333333)
États-Unis,Brookland,Point(-90.5817 35.9025)
États-Unis,Cedar Hills,Point(-111.7575 40.41)
États-Unis,Dunnellon,Point(-82.45 29.05)
États-Unis,Flowood,Point(-90.1147 32.3167)
États-Unis,Mylo,Point(-99.618333333 48.635833333)
États-Unis,Okabena,Point(-95.315833333 43.739444444)
États-Unis,Raceland,Point(-82.7311 38.5369)
États-Unis,Richardton,Point(-102.316111111 46.884722222)
États-Unis,Tega Cay,Point(-81.024722222 35.037222222)
États-Unis,Colome,Point(-99.716111111 43.26)
États-Unis,"Hooker, Oklahoma",Point(-101.214 36.8614)
États-Unis,Jasonville,Point(-87.2011 39.1614)
États-Unis,Mission Woods,Point(-94.61278 39.03306)
États-Unis,Moraine,Point(-84.2278 39.6956)
États-Unis,Advance,Point(-89.911666666 37.104166666)
États-Unis,Ceredo,Point(-82.560277777 38.393333333)
États-Unis,Kuttawa,Point(-88.1136 37.0589)
États-Unis,Wasco,Point(-119.340833333 35.594166666) | Point(-120.698333333 45.591944444)
États-Unis,White Cloud,Point(-95.3 39.9772) | Point(-85.771944444 43.550277777)
États-Unis,Willisburg,Point(-85.1219 37.81)
États-Unis,Willow City,Point(-100.294722222 48.604166666)
États-Unis,Temecula,Point(-117.123611111 33.503333333)
États-Unis,Charlotte,Point(-80.843333333 35.226944444) | Point(-98.7075 28.8606) | Point(-90.469722222 41.961111111) | Point(-84.835833333 42.563611111)
États-Unis,Charlottesville,Point(-78.479 38.0299)
États-Unis,Chisholm,Point(-92.883888888 47.489166666)
États-Unis,Christine,Point(-96.805555555 46.573888888)
États-Unis,Clare,Point(-94.343611111 42.587777777) | Point(-84.768611111 43.819444444)
États-Unis,Clark,Point(-92.3436 39.2803) | Point(-97.734166666 44.879444444)
États-Unis,Clarksburg,Point(-80.35 39.283333333) | Point(-92.6675 38.66)
États-Unis,Clemons,Point(-93.158333333 42.114166666)
États-Unis,Coalgate,Point(-96.218611111 34.533611111)
États-Unis,Coldstream,Point(-85.5289 38.3169)
États-Unis,Coleman,Point(-99.4256 31.8278) | Point(-84.585833333 43.756666666) | Point(-82.068888888 28.800277777) | Point(-84.8903 31.6728)
États-Unis,College Park,Point(-76.9275 38.9967) | Point(-84.4561 33.6483)
États-Unis,Columbia,Point(-92.33407 38.95171) | Point(-85.3061 37.1006) | Point(-90.2086 38.4492) | Point(-98.311944444 45.611388888) | Point(-89.8289 31.2567) | Point(-81.044166666 34.000555555) | Point(-87.044464 35.615022)
États-Unis,Bellechester,Point(-92.511388888 44.368333333)
États-Unis,Bird City,Point(-101.534 39.7508)
États-Unis,Circle Pines,Point(-93.151666666 45.148611111)
États-Unis,Conway Springs,Point(-97.6444 37.3894)
États-Unis,Del Rey Oaks,Point(-121.835 36.593333333)
États-Unis,Fort Ripley,Point(-94.360277777 46.166111111)
États-Unis,Hogansville,Point(-84.9092 33.17)
États-Unis,Hoyt Lakes,Point(-92.138611111 47.519722222)
États-Unis,Jetmore,Point(-99.8961 38.0842)
États-Unis,Kandiyohi,Point(-94.931111111 45.132222222)
États-Unis,Kinbrae,Point(-95.487222222 43.825833333)
États-Unis,Lake Bronson,Point(-96.662777777 48.735555555)
États-Unis,Lakesite,Point(-85.136388888 35.205833333)
États-Unis,Meire Grove,Point(-94.866666666 45.633333333)
États-Unis,Munroe Falls,Point(-81.439722222 41.144444444)
États-Unis,Ness City,Point(-99.9061 38.4522)
États-Unis,North Oaks,Point(-93.079166666 45.102777777)
États-Unis,Prairie du Chien,Point(-91.233333333 43.066666666)
États-Unis,Rushford Village,Point(-91.791666666 43.806666666)
États-Unis,Sheffield Lake,Point(-82.0997 41.4889)
États-Unis,Shevlin,Point(-95.25862 47.53023)
États-Unis,Swaledale,Point(-93.315555555 42.978055555)
États-Unis,Tiffin,Point(-83.1789 41.1169) | Point(-91.661388888 41.706388888)
États-Unis,Baneberry,Point(-83.275804 36.045912)
États-Unis,Hanston,Point(-99.7125 38.1231)
États-Unis,Lake Quivira,Point(-94.7697 39.0425)
États-Unis,Langdon Place,Point(-85.5844 38.2853)
États-Unis,Waynoka,Point(-98.878530555 36.584644444)
États-Unis,DeValls Bluff,Point(-91.460277777 34.784722222)
États-Unis,Elkhorn City,Point(-82.3478 37.3031)
États-Unis,Norcross,Point(-84.2135309 33.9412127) | Point(-96.1975 45.869166666)
États-Unis,Westover,Point(-86.5358 33.3494) | Point(-79.974444444 39.635)
États-Unis,Yreka,Point(-122.6375 41.726666666)
États-Unis,Compton,Point(-118.225 33.896666666)
États-Unis,Coppock,Point(-91.716111111 41.162777777)
États-Unis,Corbin,Point(-84.095555555 36.941666666)
États-Unis,Corpus Christi,Point(-97.401944444 27.742777777)
États-Unis,Corsica,Point(-98.406111111 43.424444444)
États-Unis,Cowgill,Point(-93.9261 39.5619)
États-Unis,Crockett,Point(-95.4583 31.3169)
États-Unis,Curtis,Point(-100.514722222 40.6325)
États-Unis,Dallas,Point(-96.808888888 32.779166666) | Point(-84.8408 33.9186) | Point(-123.316388888 44.921111111)
États-Unis,Antlers,Point(-95.620833333 34.231111111)
États-Unis,Centreville,Point(-87.134708 32.95) | Point(-90.1039 38.5844)
États-Unis,Grambling,Point(-92.7139 32.5275)
États-Unis,Gridley,Point(-95.8844 38.0994) | Point(-121.693611111 39.363888888)
États-Unis,Melvindale,Point(-83.175277777 42.2825)
États-Unis,Niota,Point(-84.547222222 35.514166666)
États-Unis,Oilton,Point(-96.586666666 36.085)
États-Unis,Scammon,Point(-94.8211 37.2783)
États-Unis,Yates Center,Point(-95.7344 37.88)
États-Unis,Demorest,Point(-83.5439 34.565)
États-Unis,Grosse Pointe Park,Point(-82.930833333 42.380277777)
États-Unis,Heritage Creek,Point(-85.71611 38.12222)
États-Unis,Schleswig,Point(-95.435 42.163611111)
États-Unis,Deadwood,Point(-103.729166666 44.376666666)
États-Unis,De Smet,Point(-97.551666666 44.385833333)
États-Unis,Denham,Point(-92.94694444 46.36361111)
États-Unis,Orangeville,Point(-111.056111111 39.226944444)
États-Unis,Senoia,Point(-84.5533 33.3019)
États-Unis,Deer Creek,Point(-95.32142 46.39107)
États-Unis,Del Mar,Point(-117.263888888 32.955)
États-Unis,Delano,Point(-119.246944444 35.768888888) | Point(-93.785833333 45.041111111)
États-Unis,Deming,Point(-107.755833333 32.261111111)
États-Unis,Bovey,Point(-93.418888888 47.295555555)
États-Unis,Euharlee,Point(-84.9364 34.1472)
États-Unis,Lostine,Point(-117.43 45.488888888)
États-Unis,Natchez,Point(-91.3875 31.554444444)
États-Unis,Ray City,Point(-83.1975 31.0756)
États-Unis,Valley Center,Point(-97.3694 37.8297)
États-Unis,Vanceburg,Point(-83.3197 38.5958)
États-Unis,Owingsville,Point(-83.766111111 38.142777777)
États-Unis,Ranson,Point(-77.861111111 39.298611111)
États-Unis,Schoenchen,Point(-99.3308 38.7133)
États-Unis,Denmark,Point(-81.142222222 33.321111111)
États-Unis,Des Peres,Point(-90.4472 38.5961)
États-Unis,Draper,Point(-111.873055555 40.514722222)
États-Unis,Dunbar,Point(-81.739444444 38.364444444)
États-Unis,Eagle Lake,Point(-96.33 29.5878) | Point(-81.754722222 27.979722222) | Point(-93.88138889 44.165)
États-Unis,Eaton,Point(-84.6339 39.7475)
États-Unis,Uniontown,Point(-87.512287 32.448984) | Point(-87.9319 37.7722) | Point(-94.9758 37.8472) | Point(-79.724444444 39.9)
États-Unis,Austell,Point(-84.6361 33.8158)
États-Unis,Cheney,Point(-117.578611111 47.488611111) | Point(-97.782222222 37.630277777)
États-Unis,Dearing,Point(-95.7097 37.0581)
États-Unis,Dent,Point(-95.716388888 46.553611111)
États-Unis,Graysville,Point(-86.962255 33.626955)
États-Unis,Greenbrier,Point(-92.389166666 35.229444444)
États-Unis,Greenup,Point(-82.8336 38.5736)
États-Unis,Lyford,Point(-97.79 26.411111111)
États-Unis,Maharishi Vedic City,Point(-91.993977777 41.050730555)
États-Unis,McKenzie,Point(-88.517222222 36.133055555)
États-Unis,Offerman,Point(-82.1122 31.4081)
États-Unis,Pennsboro,Point(-80.967222222 39.283611111)
États-Unis,Rathbun,Point(-92.888333333 40.801388888)
États-Unis,Salt Lick,Point(-83.6161 38.1194)
États-Unis,Vermilion,Point(-82.344444444 41.417777777)
États-Unis,Whitehouse,Point(-95.2175 32.2233)
États-Unis,Arimo,Point(-112.17139 42.55944)
États-Unis,Ardoch,Point(-97.34 48.205555555)
États-Unis,Grandview Plaza,Point(-96.7947 39.0311)
États-Unis,Sarles,Point(-98.996944444 48.945277777)
États-Unis,Canyon,Point(-101.925833333 34.979444444)
États-Unis,Eddyville,Point(-92.635 41.158333333) | Point(-88.0694 37.0806)
États-Unis,Edgerton,Point(-94.6319 39.5042) | Point(-89.073055555 42.836111111) | Point(-95.0103 38.7636) | Point(-96.128611111 43.8725)
États-Unis,Edwardsville,Point(-89.9877516 38.7922738) | Point(-94.8144 39.0633)
États-Unis,Elberon,Point(-92.3175 42.005277777)
États-Unis,Electra,Point(-98.9172 34.0308)
États-Unis,Elmhurst,Point(-87.9431875 41.8972929)
États-Unis,Elsmore,Point(-95.1494 37.7942)
États-Unis,Ely,Point(-114.877222222 39.253333333) | Point(-91.855833333 47.902222222) | Point(-91.583055555 41.875555555)
États-Unis,England,Point(-91.9675 34.544166666)
États-Unis,Ennis,Point(-96.624166666 32.332222222)
États-Unis,Erin,Point(-87.698055555 36.316944444)
États-Unis,Iola,Point(-96.075 30.7719) | Point(-95.4003 37.9228)
États-Unis,Phoenix,Point(-112.076388888 33.528333333) | Point(-122.818611111 42.274444444)
États-Unis,Broeck Pointe,Point(-85.5867 38.2953)
États-Unis,Cold Spring,Point(-94.431666666 45.4575) | Point(-84.4333 39.0139)
États-Unis,Crescent Springs,Point(-84.5769 39.0528)
États-Unis,Culloden,Point(-84.0936 32.8631)
États-Unis,Druid Hills,Point(-85.6622 38.2642)
États-Unis,Macomb,Point(-90.6816648 40.4721193)
États-Unis,Murdo,Point(-100.711111111 43.888055555)
États-Unis,Muskegon Heights,Point(-86.238888888 43.201111111)
États-Unis,Scappoose,Point(-122.875277777 45.754166666)
États-Unis,Strathmoor Village,Point(-85.6783 38.2203)
États-Unis,Tell City,Point(-86.7614 37.9531)
États-Unis,Walterboro,Point(-80.666111111 32.904166666)
États-Unis,Yountville,Point(-122.362222222 38.403055555)
États-Unis,Catlettsburg,Point(-82.6006 38.4047)
États-Unis,Galesville,Point(-91.353611111 44.083611111)
États-Unis,Palco,Point(-99.5625 39.2528)
États-Unis,Ayrshire,Point(-94.834722222 43.038611111)
États-Unis,Beattyville,Point(-83.7097 37.5772)
États-Unis,Blackey,Point(-82.9794 37.1403)
États-Unis,Golva,Point(-103.986111111 46.735)
États-Unis,Halliday,Point(-102.452222222 47.357777777) | Point(-102.337 47.3533)
États-Unis,Ozawkie,Point(-95.465709 39.233201)
États-Unis,Spiritwood Lake,Point(-98.574722222 47.076388888)
États-Unis,Union Valley,Point(-96.251111111 32.927222222)
États-Unis,Fairburn,Point(-84.5814 33.5625)
États-Unis,Fairdale,Point(-98.231944444 48.489444444)
États-Unis,Fairmount,Point(-96.601666666 46.054444444) | Point(-84.6994 34.4386)
États-Unis,Faribault,Point(-93.268319444 44.290588888)
États-Unis,Flint Hill,Point(-90.8644 38.8594)
États-Unis,Floyd,Point(-92.739722222 43.1275)
États-Unis,Forest,Point(-89.4753 32.3636)
États-Unis,Fort Valley,Point(-83.8833 32.55)
États-Unis,Fort Wayne,Point(-85.13915 41.08045)
États-Unis,Highland,Point(-91.521666666 36.269722222) | Point(-117.2025 34.118333333) | Point(-89.681865 38.7461574) | Point(-95.2669 39.86) | Point(-111.792222222 40.418888888)
États-Unis,Cayuga,Point(-97.386666666 46.074722222)
États-Unis,Crane,Point(-93.5711 36.9039) | Point(-102.351 31.3931)
États-Unis,Douglasville,Point(-84.723055555 33.749722222)
États-Unis,Jefferson City,Point(-92.173611111 38.576666666) | Point(-83.486388888 36.116388888)
États-Unis,North Muskegon,Point(-86.2675 43.256111111)
États-Unis,Snyder,Point(-98.953302777 34.655252777) | Point(-100.914444444 32.715555555)
États-Unis,Union City,Point(-122.048333333 37.596388888) | Point(-89.050833333 36.424444444) | Point(-84.815 40.2011) | Point(-74.031944444 40.767777777)
États-Unis,Vidette,Point(-82.2486 33.0369)
États-Unis,Pinconning,Point(-83.965 43.853611111)
États-Unis,Sallisaw,Point(-94.794444444 35.458055555)
États-Unis,Culver,Point(-121.212222222 44.524722222) | Point(-97.7597 38.9694)
États-Unis,Hazen,Point(-91.577777777 34.781944444) | Point(-101.623611111 47.296944444)
États-Unis,Lake Preston,Point(-97.375 44.362777777)
États-Unis,Loogootee,Point(-86.9147 38.6764)
États-Unis,Loomis,Point(-121.192777777 38.816388888)
États-Unis,Summerset,Point(-103.345555555 44.1975)
États-Unis,Cohoes,Point(-73.703055555 42.773333333)
États-Unis,Saïpan,Point(145.7545 15.21233)
États-Unis,Loyalton,Point(-120.243055555 39.676666666)
États-Unis,Lucas,Point(-96.5781 33.1014) | Point(-93.4617 41.0297) | Point(-98.5375 39.0589)
